clone	day	color	metacell	x_proj	y_proj
WZM0072296	1D12	d_33	#B79F00	54	856.486157455334	624.747876521536
WZM0072297	1D12	d_33	#B79F00	45	872.180900898803	580.762468518131
WZM0072298	1D12	d_33	#B79F00	47	846.106559430561	534.048520929306
WZM0072299	1D12	d_33	#B79F00	55	811.129135709227	771.373624214964
WZM0072300	1D12	d_33	#B79F00	46	778.493218582595	507.356448367979
WZM0072301	1D12	d_33	#B79F00	34	600.527861449889	663.279361009352
WZM0072302	1D12	d_33	#B79F00	45	847.995785456656	535.961305684411
WZM0072303	1D12	d_33	#B79F00	52	739.798005155219	800.672997717551
WZM0072305	1D12	d_33	#B79F00	45	861.459911105988	615.880213457775
WZM0072306	1D12	d_33	#B79F00	46	758.518419809772	531.105528042014
WZM0072307	1D12	d_33	#B79F00	46	785.504716512022	569.110971007398
WZM0072308	1D12	d_33	#B79F00	31	531.110732757818	567.884403109002
WZM0072309	1D12	d_33	#B79F00	46	718.420856535437	535.652047845675
WZM0072310	1D12	d_33	#B79F00	46	796.139954960614	540.949486692709
WZM0072311	1D12	d_33	#B79F00	45	841.475428451729	550.265014005692
WZM0072312	1D12	d_33	#B79F00	27	464.712933327318	573.639067529356
WZM0072313	1D12	d_33	#B79F00	45	833.682733887905	578.187724663969
WZM0072314	1D12	d_33	#B79F00	45	852.241459382278	573.889152790733
WZM0072315	1D12	d_33	#B79F00	45	888.105910744597	551.366902133732
WZM0072316	1D12	d_33	#B79F00	53	784.877211541392	704.523364889725
WZM0072317	1D12	d_33	#B79F00	45	842.694453968452	551.376809203709
WZM0072318	1D12	d_33	#B79F00	45	834.817826767524	566.417817840141
WZM0072319	1D12	d_33	#B79F00	29	633.163454326547	499.147373352943
WZM0072320	1D12	d_33	#B79F00	45	851.572650004152	496.34603514583
WZM0072321	1D12	d_33	#B79F00	44	465.85276466871	924.520710386418
WZM0072322	1D12	d_33	#B79F00	45	883.493165308305	515.130669940057
WZM0072323	1D12	d_33	#B79F00	46	697.833221942038	528.620798004263
WZM0072324	1D12	d_33	#B79F00	53	787.327219129092	721.14038851814
WZM0072325	1D12	d_33	#B79F00	48	793.041145156911	636.663576170762
WZM0072326	1D12	d_33	#B79F00	47	794.286692939394	532.668288078738
WZM0072327	1D12	d_33	#B79F00	46	782.834152191988	554.34177675313
WZM0072328	1D12	d_33	#B79F00	46	702.604972367904	582.828329512502
WZM0072329	1D12	d_33	#B79F00	42	347.574343764765	803.233604558891
WZM0072330	1D12	d_33	#B79F00	45	873.283001244039	571.623675348906
WZM0072331	1D12	d_33	#B79F00	54	882.787037808121	588.751247079726
WZM0072332	1D12	d_33	#B79F00	46	724.923558528499	561.804084709401
WZM0072333	1D12	d_33	#B79F00	29	610.467346031615	529.1145679426
WZM0072337	1D12	d_33	#B79F00	27	484.494150774103	619.110734960432
WZM0072338	1D12	d_33	#B79F00	52	688.914576055423	845.272242113679
WZM0072339	1D12	d_33	#B79F00	27	471.323152553363	595.962299679206
WZM0072340	1D12	d_33	#B79F00	49	780.711794489659	551.330713730127
WZM0072341	1D12	d_33	#B79F00	45	849.991203184843	557.607637649193
WZM0072342	1D12	d_33	#B79F00	48	863.552252769881	557.431814591917
WZM0072343	1D12	d_33	#B79F00	47	877.562372491194	556.626886114948
WZM0072344	1D12	d_33	#B79F00	24	492.662531273959	636.707968750165
WZM0072345	1D12	d_33	#B79F00	46	744.518022356768	554.605617995996
WZM0072346	1D12	d_33	#B79F00	47	824.144062095995	571.735366543035
WZM0072348	1D12	d_33	#B79F00	46	773.56563556575	541.825341806969
WZM0072350	1D12	d_33	#B79F00	45	836.41390883505	555.581947009769
WZM0072351	1D12	d_33	#B79F00	46	765.968317675041	557.443595903857
WZM0072352	1D12	d_33	#B79F00	45	827.734922726108	542.250690527798
WZM0072353	1D12	d_33	#B79F00	45	883.594348128935	558.209101959309
WZM0072354	1D12	d_33	#B79F00	35	580.758550743971	601.446838144569
WZM0072355	1D12	d_33	#B79F00	45	865.004892289552	565.139891830981
WZM0072356	1D12	d_33	#B79F00	29	573.336054948692	506.334801045634
WZM0072357	1D12	d_33	#B79F00	44	438.052731862295	896.22210529389
WZM0072360	1D12	d_33	#B79F00	54	888.569403565759	608.685761976796
WZM0072361	1D12	d_33	#B79F00	45	903.16765374886	592.648960786997
WZM0072362	1D12	d_33	#B79F00	46	676.933893823413	548.996770483918
WZM0072363	1D12	d_33	#B79F00	47	857.931934457106	531.233046824649
WZM0072365	1D12	d_33	#B79F00	45	828.342876810784	557.635582919219
WZM0072367	1D12	d_33	#B79F00	54	879.829099536828	647.708082467617
WZM0072368	1D12	d_33	#B79F00	46	819.55506468646	551.223444506869
WZM0072370	1D12	d_33	#B79F00	46	798.606289280128	522.815309075948
WZM0072371	1D12	d_33	#B79F00	46	758.64963431643	511.8923788029
WZM0072373	1D12	d_33	#B79F00	45	874.28997946772	581.883037485677
WZM0072377	1D12	d_33	#B79F00	3	200.028505823759	168.892512888574
WZM0072378	1D12	d_33	#B79F00	55	839.414117850321	713.638326226681
WZM0072379	1D12	d_33	#B79F00	45	812.555821592527	607.462937749857
WZM0072380	1D12	d_33	#B79F00	45	829.183423346828	554.459219061613
WZM0072381	1D12	d_33	#B79F00	46	723.511249780754	577.284889418866
WZM0072383	1D12	d_33	#B79F00	46	810.681037635104	545.183412769822
WZM0073001	7B11	d_33	#00BA38	5	320.326387712276	63.1448787899711
WZM0073002	7B11	d_33	#00BA38	5	314.065634144788	68.8520097136436
WZM0073003	7B11	d_33	#00BA38	5	312.444266304523	75.3640083521066
WZM0073004	7B11	d_33	#00BA38	1	179.7334588897	112.186952311847
WZM0073005	7B11	d_33	#00BA38	5	236.207397709515	83.5249178860246
WZM0073006	7B11	d_33	#00BA38	5	283.090893268202	38.9948547193048
WZM0073007	7B11	d_33	#00BA38	2	171.564806401409	195.160504495353
WZM0073008	7B11	d_33	#00BA38	5	270.036408792796	127.26847361233
WZM0073009	7B11	d_33	#00BA38	1	183.559814252808	72.1426451498719
WZM0073011	7B11	d_33	#00BA38	5	310.307213256187	85.528110599348
WZM0073012	7B11	d_33	#00BA38	5	304.650139903246	56.0650317052814
WZM0073013	7B11	d_33	#00BA38	5	289.072287308922	59.781553201408
WZM0073014	7B11	d_33	#00BA38	5	335.043512015859	77.6501903060498
WZM0073015	7B11	d_33	#00BA38	5	289.738019140626	93.5126695991098
WZM0073016	7B11	d_33	#00BA38	5	288.594590619359	88.30985586692
WZM0073017	7B11	d_33	#00BA38	7	219.021065821431	33.1656368188879
WZM0073018	7B11	d_33	#00BA38	5	289.769153039822	82.1433628532161
WZM0073019	7B11	d_33	#00BA38	5	331.58426885378	48.8086863680205
WZM0073020	7B11	d_33	#00BA38	7	181.269848793001	59.1637866115794
WZM0073021	7B11	d_33	#00BA38	5	320.23041676248	84.0899550019018
WZM0073022	7B11	d_33	#00BA38	5	285.704506708453	78.2951821548789
WZM0073023	7B11	d_33	#00BA38	3	179.827127888701	160.500541101007
WZM0073024	7B11	d_33	#00BA38	5	322.186091327472	107.662161996606
WZM0073025	7B11	d_33	#00BA38	7	196.811888997945	84.1476763649959
WZM0073026	7B11	d_33	#00BA38	3	218.482302042301	187.768933606896
WZM0073028	7B11	d_33	#00BA38	4	261.832613611559	211.47547799294
WZM0073029	7B11	d_33	#00BA38	5	292.546682738633	46.7812850727476
WZM0073030	7B11	d_33	#00BA38	5	293.022293221079	54.8714754711691
WZM0073031	7B11	d_33	#00BA38	5	325.261622893422	46.1340234712937
WZM0073032	7B11	d_33	#00BA38	3	197.902515533915	159.237750892804
WZM0073033	7B11	d_33	#00BA38	5	269.027412041397	79.2214601154349
WZM0073034	7B11	d_33	#00BA38	3	171.162459955018	176.720847984158
WZM0073035	7B11	d_33	#00BA38	1	177.115840939745	136.312102465489
WZM0073036	7B11	d_33	#00BA38	5	289.512708992613	67.0785588626712
WZM0073037	7B11	d_33	#00BA38	5	220.230986647944	72.1356086178063
WZM0073038	7B11	d_33	#00BA38	5	312.609533834205	21.5154398431087
WZM0073039	7B11	d_33	#00BA38	5	240.5227804531	85.5190735344203
WZM0073040	7B11	d_33	#00BA38	19	257.880074732184	291.970156226872
WZM0073041	7B11	d_33	#00BA38	5	280.771694543866	113.153956592206
WZM0073042	7B11	d_33	#00BA38	5	259.502807574825	66.2104022612697
WZM0073043	7B11	d_33	#00BA38	5	272.664586400396	49.9177065041043
WZM0073044	7B11	d_33	#00BA38	5	237.998674273523	60.5615621102896
WZM0073045	7B11	d_33	#00BA38	3	179.732974406094	186.350844844821
WZM0073046	7B11	d_33	#00BA38	7	208.016080624938	61.0389366478073
WZM0073047	7B11	d_33	#00BA38	9	327.785418567879	507.885676918536
WZM0073048	7B11	d_33	#00BA38	7	246.866306011546	43.1240935313539
WZM0073049	7B11	d_33	#00BA38	5	275.582660495581	121.478137016174
WZM0073050	7B11	d_33	#00BA38	5	263.074190690717	71.0237746908742
WZM0073051	7B11	d_33	#00BA38	5	309.469871463562	69.3739554227282
WZM0073052	7B11	d_33	#00BA38	5	282.937729737982	68.9957461747295
WZM0073053	7B11	d_33	#00BA38	1	200.161734171021	97.0675479752822
WZM0073054	7B11	d_33	#00BA38	7	223.054523853511	87.7336575014318
WZM0073055	7B11	d_33	#00BA38	5	344.921953313978	68.8951838210307
WZM0073056	7B11	d_33	#00BA38	5	319.512066004636	85.8641025825441
WZM0073057	7B11	d_33	#00BA38	5	272.165513058443	107.062875382086
WZM0073058	7B11	d_33	#00BA38	3	198.762019608876	171.306895686839
WZM0073059	7B11	d_33	#00BA38	5	280.894605589864	84.5505929036462
WZM0073060	7B11	d_33	#00BA38	5	321.589058823347	84.3625345169211
WZM0073061	7B11	d_33	#00BA38	6	219.631409691873	108.380305224515
WZM0073062	7B11	d_33	#00BA38	6	207.934877092818	105.464762190676
WZM0073063	7B11	d_33	#00BA38	5	237.80861481792	70.0068257682599
WZM0073064	7B11	d_33	#00BA38	1	236.047312455679	73.6884558137773
WZM0073065	7B11	d_33	#00BA38	7	233.113669633096	62.9241077328708
WZM0073066	7B11	d_33	#00BA38	2	169.571572423608	228.895346995885
WZM0073067	7B11	d_33	#00BA38	5	258.341143929173	119.348256701208
WZM0073068	7B11	d_33	#00BA38	5	310.544183155812	51.021171686921
WZM0073069	7B11	d_33	#00BA38	5	279.013831020787	102.94006381599
WZM0073070	7B11	d_33	#00BA38	13	286.572818562162	371.043342372468
WZM0073071	7B11	d_33	#00BA38	45	900.901182251569	594.433111420557
WZM0073072	7B11	d_33	#00BA38	9	365.930688369796	486.539081458187
WZM0073073	7B11	d_33	#00BA38	5	254.229356552017	90.6016808385554
WZM0073074	7B11	d_33	#00BA38	5	307.571551356016	84.7632254569668
WZM0073075	7B11	d_33	#00BA38	21	157.267206682582	269.841391609923
WZM0073076	7B11	d_33	#00BA38	5	295.425792214671	74.5297150974166
WZM0073077	7B11	d_33	#00BA38	5	276.732291723097	83.7517200880762
WZM0073078	7B11	d_33	#00BA38	5	287.313557511364	68.509701261668
WZM0073079	7B11	d_33	#00BA38	9	387.957147896975	495.073007517853
WZM0073080	7B11	d_33	#00BA38	7	224.124125641647	69.2410864748156
WZM0073081	7B11	d_33	#00BA38	3	230.588858267032	171.434428780306
WZM0073082	7B11	d_33	#00BA38	5	289.355940194111	57.1760552639364
WZM0073083	7B11	d_33	#00BA38	5	321.507021887198	78.3047206846162
WZM0073084	7B11	d_33	#00BA38	6	259.792456409848	86.5894154654241
WZM0073085	7B11	d_33	#00BA38	5	251.432480174162	75.6040889391901
WZM0073086	7B11	d_33	#00BA38	5	241.102155248834	82.9017053543051
WZM0073087	7B11	d_33	#00BA38	1	145.42826348811	131.266117922644
WZM0073088	7B11	d_33	#00BA38	5	307.517327034733	62.0649129460142
WZM0073089	7B11	d_33	#00BA38	5	300.830427064461	55.8840650342182
WZM0073090	7B11	d_33	#00BA38	7	234.309504867686	62.8748619587327
WZM0073091	7B11	d_33	#00BA38	5	281.964780555161	79.0411558388925
WZM0073092	7B11	d_33	#00BA38	7	235.588088378775	34.493409406784
WZM0073093	7B11	d_33	#00BA38	5	331.707627320936	125.759214389493
WZM0073094	7B11	d_33	#00BA38	6	231.782983559959	81.0487688798821
WZM0073095	7B11	d_33	#00BA38	5	332.686230521772	91.5273420591318
WZM0073097	7B11	d_33	#00BA38	5	346.856126282977	88.9632190610495
WZM0073098	7B11	d_33	#00BA38	5	292.366991137589	67.4046398012269
WZM0073099	7B11	d_33	#00BA38	21	177.690517439576	278.605870739032
WZM0073100	7B11	d_33	#00BA38	5	318.702984350588	84.1974687916226
WZM0073101	7B11	d_33	#00BA38	5	285.982596673661	42.3005526062784
WZM0073102	7B11	d_33	#00BA38	5	311.513515168671	102.91994157625
WZM0073103	7B11	d_33	#00BA38	5	206.381799695451	59.7879483892672
WZM0073104	7B11	d_33	#00BA38	5	291.052088838174	74.6536857202997
WZM0073105	7B11	d_33	#00BA38	5	262.180437194047	74.5079769659299
WZM0073106	7B11	d_33	#00BA38	5	272.349648207698	93.5485036895755
WZM0073107	7B11	d_33	#00BA38	21	133.045045871644	263.901996483263
WZM0073108	7B11	d_33	#00BA38	1	208.140194962533	122.098268088625
WZM0073109	7B11	d_33	#00BA38	5	281.449180200545	64.0271688925387
WZM0073110	7B11	d_33	#00BA38	5	298.619027126292	53.6268161340068
WZM0073111	7B11	d_33	#00BA38	5	246.184105236229	83.8527095954718
WZM0073112	7B11	d_33	#00BA38	5	339.337193726317	45.1517451508841
WZM0073113	7B11	d_33	#00BA38	6	269.82515560116	115.643601259433
WZM0073114	7B11	d_33	#00BA38	6	273.099483994418	76.1297952918853
WZM0073115	7B11	d_33	#00BA38	5	300.09642683767	77.2920237925664
WZM0073116	7B11	d_33	#00BA38	5	308.339576944003	74.3573985055385
WZM0073117	7B11	d_33	#00BA38	5	249.257202565456	74.4327945747035
WZM0073118	7B11	d_33	#00BA38	5	267.827683990155	73.6730917203459
WZM0073119	7B11	d_33	#00BA38	5	284.640140938864	52.771728186155
WZM0073120	7B11	d_33	#00BA38	5	308.63047817606	85.0604275261119
WZM0073121	7B11	d_33	#00BA38	5	289.086630791479	71.9711726765371
WZM0073122	7B11	d_33	#00BA38	5	280.205115548973	98.8120391732192
WZM0073123	7B11	d_33	#00BA38	5	252.270683542208	56.9289205176626
WZM0073125	7B11	d_33	#00BA38	5	299.535668021777	108.297548450979
WZM0073126	7B11	d_33	#00BA38	5	288.026173733518	92.2757894391998
WZM0073127	7B11	d_33	#00BA38	5	276.787213768052	68.9509018229126
WZM0073128	7B11	d_33	#00BA38	5	278.70310284199	66.441041744009
WZM0073129	7B11	d_33	#00BA38	5	304.939983008486	82.0915407613355
WZM0073130	7B11	d_33	#00BA38	1	177.648196542572	44.72314414786
WZM0073132	7B11	d_33	#00BA38	6	214.496447228674	104.340576750207
WZM0073133	7B11	d_33	#00BA38	5	287.331847476661	68.7481116201809
WZM0073134	7B11	d_33	#00BA38	5	249.344856708169	80.5130250947728
WZM0073135	7B11	d_33	#00BA38	5	260.400191709907	46.551242876651
WZM0073136	7B11	d_33	#00BA38	5	235.98934031167	101.63475648779
WZM0073137	7B11	d_33	#00BA38	5	328.259755007954	63.4835231646539
WZM0073138	7B11	d_33	#00BA38	4	245.637357141163	147.316995625043
WZM0073139	7B11	d_33	#00BA38	5	327.502997025869	86.7076316885824
WZM0073140	7B11	d_33	#00BA38	5	277.596309213165	89.6426471498293
WZM0073141	7B11	d_33	#00BA38	5	258.03781385436	61.8348663316556
WZM0073142	7B11	d_33	#00BA38	5	310.583615913939	87.6722342796426
WZM0073143	7B11	d_33	#00BA38	5	301.528823063578	95.2907526481431
WZM0073144	7B11	d_33	#00BA38	5	271.986905515207	80.0419565147017
WZM0073145	7B11	d_33	#00BA38	5	252.552036022976	64.7591924300261
WZM0073146	7B11	d_33	#00BA38	5	302.740466397473	76.1693749636709
WZM0073147	7B11	d_33	#00BA38	5	299.046978639353	60.4321567592106
WZM0073148	7B11	d_33	#00BA38	5	348.791155327018	41.1590655700004
WZM0073149	7B11	d_33	#00BA38	5	299.901958853504	78.0162445988214
WZM0073150	7B11	d_33	#00BA38	5	309.239191919462	81.9513272908379
WZM0073151	7B11	d_33	#00BA38	5	297.14459102308	38.6399144451256
WZM0073152	7B11	d_33	#00BA38	6	293.051716752355	110.723919183021
WZM0073153	7B11	d_33	#00BA38	5	256.748099867977	79.5891193447586
WZM0073154	7B11	d_33	#00BA38	7	258.315418453324	74.4791212382036
WZM0073155	7B11	d_33	#00BA38	21	150.370464511396	237.348219283811
WZM0073156	7B11	d_33	#00BA38	5	312.553337855966	71.6351978904924
WZM0073157	7B11	d_33	#00BA38	5	266.842364916484	95.8247930382177
WZM0073158	7B11	d_33	#00BA38	10	438.676977588236	417.089840592695
WZM0073159	7B11	d_33	#00BA38	5	295.978494906924	60.4580813554603
WZM0073160	7B11	d_33	#00BA38	5	303.862718168666	115.929613169204
WZM0073162	7B11	d_33	#00BA38	6	243.343629989546	89.0306584900177
WZM0073163	7B11	d_33	#00BA38	6	289.168449943717	69.2360690914266
WZM0073164	7B11	d_33	#00BA38	1	147.720862148985	127.67210119171
WZM0073165	7B11	d_33	#00BA38	5	253.658690323325	100.598286461743
WZM0073166	7B11	d_33	#00BA38	7	204.144630442308	92.8822364653131
WZM0073167	7B11	d_33	#00BA38	7	216.7748201098	78.7736455939986
WZM0073168	7B11	d_33	#00BA38	5	238.621234652591	57.5123379127137
WZM0073169	7B11	d_33	#00BA38	14	206.048567538238	382.726860386092
WZM0073170	7B11	d_33	#00BA38	5	304.525280437268	98.913891449316
WZM0073171	7B11	d_33	#00BA38	6	218.039738181997	56.3516069583168
WZM0073172	7B11	d_33	#00BA38	1	165.749294888017	74.5113088764089
WZM0073173	7B11	d_33	#00BA38	7	205.027852222373	57.5701257547142
WZM0073174	7B11	d_33	#00BA38	5	256.072953023441	86.3766023224513
WZM0073175	7B11	d_33	#00BA38	4	219.186647584733	197.271007397624
WZM0073176	7B11	d_33	#00BA38	5	295.596982384617	86.9854870652255
WZM0073177	7B11	d_33	#00BA38	5	288.330170056168	67.0993012103413
WZM0073178	7B11	d_33	#00BA38	5	263.800362728071	86.3028244520288
WZM0073179	7B11	d_33	#00BA38	4	277.47245797334	136.558989299712
WZM0073180	7B11	d_33	#00BA38	5	327.371394273518	123.07694831271
WZM0073181	7B11	d_33	#00BA38	5	307.134417018638	93.878134663092
WZM0073182	7B11	d_33	#00BA38	5	275.040097937245	83.2904154628404
WZM0073183	7B11	d_33	#00BA38	3	182.899163055909	117.976422322857
WZM0073184	7B11	d_33	#00BA38	6	246.664173453027	96.1864815431162
WZM0073185	7B11	d_33	#00BA38	5	249.01162291709	87.1399364458285
WZM0073186	7B11	d_33	#00BA38	11	275.438632087468	481.022247726982
WZM0073187	7B11	d_33	#00BA38	4	327.568254777443	158.818144341394
WZM0073188	7B11	d_33	#00BA38	3	220.50165044496	115.713638158221
WZM0073189	7B11	d_33	#00BA38	5	282.039424107968	67.4083436075582
WZM0073190	7B11	d_33	#00BA38	6	226.697694649116	71.2941160545411
WZM0073192	7B11	d_33	#00BA38	12	258.014823529997	384.002815009961
WZM0073193	7B11	d_33	#00BA38	5	294.069981978731	68.7507268907882
WZM0073194	7B11	d_33	#00BA38	5	325.320056583972	39.103449901734
WZM0073195	7B11	d_33	#00BA38	5	254.462694324408	73.2448552903153
WZM0073196	7B11	d_33	#00BA38	5	242.414605328684	90.4178570158939
WZM0073197	7B11	d_33	#00BA38	13	298.738406968723	404.776477980222
WZM0073198	7B11	d_33	#00BA38	5	235.160312934662	81.2830126621543
WZM0073199	7B11	d_33	#00BA38	5	331.029403578893	79.7072211749179
WZM0073200	7B11	d_33	#00BA38	5	224.356913608393	85.3151366696977
WZM0073201	7B11	d_33	#00BA38	5	315.584759465069	68.2146497700535
WZM0073202	7B11	d_33	#00BA38	5	306.032330957443	90.7275242354438
WZM0073203	7B11	d_33	#00BA38	5	240.800788997844	85.2527511261156
WZM0073204	7B11	d_33	#00BA38	5	241.795968491446	64.8339671889504
WZM0073205	7B11	d_33	#00BA38	7	149.280035643088	43.8645278444083
WZM0073206	7B11	d_33	#00BA38	6	203.545296733836	62.1481295314889
WZM0073207	7B11	d_33	#00BA38	5	312.745405640932	71.0839444701257
WZM0073208	7B11	d_33	#00BA38	7	235.541871024743	70.169581858131
WZM0073209	7B11	d_33	#00BA38	5	281.494999727121	69.1337155925617
WZM0073210	7B11	d_33	#00BA38	48	863.586811804367	630.408169489104
WZM0073211	7B11	d_33	#00BA38	1	199.542282231418	115.63483310061
WZM0073212	7B11	d_33	#00BA38	9	328.877913428411	467.478711362744
WZM0073213	7B11	d_33	#00BA38	5	290.919629670014	71.6238838516113
WZM0073214	7B11	d_33	#00BA38	5	327.036088697966	67.7062330058166
WZM0073215	7B11	d_33	#00BA38	5	306.582230620995	76.3362418221844
WZM0073216	7B11	d_33	#00BA38	5	375.685076214509	74.466931523651
WZM0073217	7B11	d_33	#00BA38	6	222.550949914573	51.2154026904745
WZM0073218	7B11	d_33	#00BA38	3	200.817128720727	104.744657074825
WZM0073219	7B11	d_33	#00BA38	7	220.216097108762	65.3546500380893
WZM0073220	7B11	d_33	#00BA38	7	292.000118482092	61.1808747663845
WZM0073221	7B11	d_33	#00BA38	5	253.512251880819	97.1827192386914
WZM0073222	7B11	d_33	#00BA38	5	293.156500539506	94.4339022615276
WZM0073223	7B11	d_33	#00BA38	5	304.210929194774	49.5363490620874
WZM0073224	7B11	d_33	#00BA38	5	312.380394188993	62.0645414010348
WZM0073225	7B11	d_33	#00BA38	7	204.976126944341	100.022952875977
WZM0073226	7B11	d_33	#00BA38	1	170.271373736391	117.286357118687
WZM0073227	7B11	d_33	#00BA38	5	282.389045923873	65.297249181516
WZM0073229	7B11	d_33	#00BA38	7	253.215376934221	59.7706274693737
WZM0073230	7B11	d_33	#00BA38	5	265.997237543743	54.3656807842809
WZM0073231	7B11	d_33	#00BA38	7	263.240155179125	85.1430662167643
WZM0073232	7B11	d_33	#00BA38	7	225.979716263063	53.6579510913981
WZM0073233	7B11	d_33	#00BA38	5	287.17182102551	60.5608231952569
WZM0073234	7B11	d_33	#00BA38	46	772.225245453707	532.798399388093
WZM0073235	7B11	d_33	#00BA38	5	269.631559855243	80.396516031025
WZM0073236	7B11	d_33	#00BA38	6	200.273092807351	61.771957329756
WZM0073237	7B11	d_33	#00BA38	3	171.319126681171	167.291108614471
WZM0073238	7B11	d_33	#00BA38	5	323.073241406072	69.6581365024875
WZM0073239	7B11	d_33	#00BA38	5	316.591614615701	72.6281308516011
WZM0073240	7B11	d_33	#00BA38	3	190.480878614249	156.154788495372
WZM0073241	7B11	d_33	#00BA38	5	283.416065949213	118.334208416763
WZM0073242	7B11	d_33	#00BA38	5	277.363921415414	84.5728377063387
WZM0073243	7B11	d_33	#00BA38	5	304.665511452925	100.39459640142
WZM0073244	7B11	d_33	#00BA38	5	305.789404443715	92.9986437438657
WZM0073245	7B11	d_33	#00BA38	5	353.05719635293	56.6510013902826
WZM0073246	7B11	d_33	#00BA38	5	235.326517046677	52.9714751769773
WZM0073247	7B11	d_33	#00BA38	5	268.328099119384	78.4395365379162
WZM0073248	7B11	d_33	#00BA38	5	260.205769533832	98.1486369377518
WZM0073249	7B11	d_33	#00BA38	6	227.957717624074	99.6394733044094
WZM0073250	7B11	d_33	#00BA38	1	172.237660842669	83.7804890332383
